user_id,variant,primary_scenario,retention_7d
user_2289,control,writing,1
user_2290,treatment,coding,1
user_2291,treatment,writing,0
user_2292,control,coding,1
user_2293,treatment,writing,1
user_2294,treatment,coding,1
user_2295,treatment,writing,0
user_2296,control,general,1
user_2297,control,general,0
user_2298,control,general,0
user_2299,treatment,writing,0
user_2300,control,writing,0
user_2301,control,general,1
user_2302,control,general,0
user_2303,control,coding,1
user_2304,control,coding,0
user_2305,control,coding,0
user_2306,treatment,general,1
user_2307,treatment,general,0
user_2308,control,general,1
user_2309,control,coding,0
user_2310,treatment,writing,1
user_2311,treatment,general,0
user_2312,control,writing,1
user_2313,control,writing,0
user_2314,control,writing,1
user_2315,control,coding,0
user_2316,treatment,writing,0
user_2317,control,general,1
user_2318,control,coding,1
user_2319,control,general,0
user_2320,control,general,0
user_2321,treatment,coding,0
user_2322,treatment,general,0
user_2323,treatment,general,1
user_2324,control,coding,1
user_2325,control,general,0
user_2326,treatment,writing,0
user_2327,control,general,1
user_2328,control,writing,0
user_2329,treatment,general,1
user_2330,treatment,coding,1
user_2331,treatment,coding,0
user_2332,treatment,general,1
user_2333,control,coding,1
user_2334,control,general,1
user_2335,treatment,coding,1
user_2336,control,writing,1
user_2337,treatment,general,1
user_2338,treatment,writing,0
user_2339,control,writing,1
user_2340,treatment,general,0
user_2341,control,writing,0
user_2342,control,general,0
user_2343,control,writing,0
user_2344,control,general,0
user_2345,treatment,general,1
user_2346,control,coding,0
user_2347,treatment,general,0
user_2348,treatment,general,1
user_2349,treatment,writing,0
user_2350,treatment,general,0
user_2351,control,coding,1
user_2352,control,writing,0
user_2353,treatment,writing,0
user_2354,treatment,coding,1
user_2355,control,writing,0
user_2356,treatment,writing,0
user_2357,control,writing,1
user_2358,treatment,writing,0
user_2359,control,coding,0
user_2360,treatment,coding,1
user_2361,treatment,writing,0
user_2362,control,writing,0
user_2363,treatment,coding,0
user_2364,treatment,coding,1
user_2365,control,coding,0
user_2366,treatment,writing,0
user_2367,control,writing,1
user_2368,control,general,1
user_2369,treatment,coding,1
user_2370,treatment,writing,1
user_2371,treatment,coding,1
user_2372,treatment,writing,0
user_2373,treatment,coding,1
user_2374,treatment,writing,0
user_2375,treatment,general,1
user_2376,control,general,1
user_2377,treatment,coding,1
user_2378,control,writing,1
user_2379,treatment,writing,0
user_2380,treatment,coding,1
user_2381,control,writing,0
user_2382,treatment,coding,0
user_2383,treatment,writing,0
user_2384,control,coding,1
user_2385,treatment,writing,0
user_2386,treatment,coding,1
user_2387,treatment,writing,0
user_2388,control,general,0
user_2389,treatment,writing,0
user_2390,treatment,coding,1
user_2391,treatment,general,0
user_2392,treatment,writing,0
user_2393,control,general,1
user_2394,control,writing,0
user_2395,treatment,general,1
user_2396,treatment,coding,1
user_2397,control,writing,0
user_2398,control,writing,0
user_2399,treatment,coding,0
user_2400,control,general,1
user_2401,treatment,coding,1
user_2402,control,coding,0
user_2403,control,general,1
user_2404,control,coding,0
user_2405,control,writing,1
user_2406,treatment,writing,0
user_2407,control,writing,0
user_2408,control,coding,1
user_2409,treatment,writing,0
user_2410,control,writing,0
user_2411,control,writing,0
user_2412,treatment,writing,1
user_2413,control,writing,1
user_2414,treatment,writing,0
user_2415,treatment,coding,1
user_2416,treatment,writing,1
user_2417,treatment,writing,1
user_2418,control,general,1
user_2419,treatment,coding,1
user_2420,control,coding,1
user_2421,control,coding,1
user_2422,control,coding,0
user_2423,control,writing,0
user_2424,control,writing,0
user_2425,control,general,1
user_2426,control,general,0
user_2427,control,coding,1
user_2428,control,general,1
user_2429,control,general,1
user_2430,treatment,coding,0
user_2431,treatment,coding,0
user_2432,treatment,general,1
user_2433,control,writing,1
user_2434,treatment,general,1
user_2435,treatment,general,0
user_2436,treatment,writing,0
user_2437,control,writing,1
user_2438,control,coding,1
user_2439,control,coding,1
user_2440,control,general,0
user_2441,treatment,writing,0
user_2442,treatment,coding,0
user_2443,treatment,general,1
user_2444,treatment,writing,1
user_2445,control,general,0
user_2446,control,coding,1
user_2447,control,coding,0
user_2448,treatment,writing,1
user_2449,control,general,1
user_2450,control,writing,0
user_2451,treatment,coding,1
user_2452,treatment,coding,1
user_2453,control,general,1
user_2454,control,general,1
user_2455,control,general,1
user_2456,control,writing,1
user_2457,control,general,0
user_2458,control,general,0
user_2459,treatment,coding,1
user_2460,treatment,coding,1
user_2461,treatment,general,0
user_2462,control,general,1
user_2463,treatment,coding,1
user_2464,control,general,1
user_2465,control,writing,1
user_2466,treatment,writing,0
user_2467,control,writing,0
user_2468,control,general,0
user_2469,treatment,coding,1
user_2470,treatment,general,0
user_2471,treatment,general,0
user_2472,control,coding,0
user_2473,treatment,coding,1
user_2474,treatment,coding,0
user_2475,control,writing,1
user_2476,treatment,general,0
user_2477,treatment,coding,1
user_2478,treatment,general,1
user_2479,control,writing,1
user_2480,control,writing,1
user_2481,control,coding,0
user_2482,control,coding,1
user_2483,treatment,general,1
user_2484,control,coding,0
user_2485,control,general,0
user_2486,treatment,coding,1
user_2487,treatment,general,1
user_2488,treatment,general,1
user_2489,control,general,1
user_2490,control,general,0
user_2491,control,writing,0
user_2492,treatment,general,1
user_2493,treatment,coding,1
user_2494,control,writing,0
user_2495,treatment,writing,0
user_2496,treatment,general,0
user_2497,treatment,writing,1
user_2498,control,general,1
user_2499,treatment,coding,1
user_2500,treatment,general,1
user_2501,control,writing,1
user_2502,control,coding,0
user_2503,treatment,general,1
user_2504,treatment,coding,1
user_2505,control,coding,1
user_2506,control,writing,0
user_2507,treatment,coding,0
user_2508,treatment,writing,1
user_2509,treatment,coding,1
user_2510,treatment,general,0
user_2511,control,coding,1
user_2512,treatment,general,0
user_2513,treatment,general,1
user_2514,control,coding,1
user_2515,treatment,general,1
user_2516,control,coding,1
user_2517,treatment,coding,1
user_2518,treatment,general,1
user_2519,control,general,1
user_2520,control,writing,1
user_2521,treatment,general,0
user_2522,treatment,writing,0
user_2523,treatment,general,1
user_2524,control,coding,1
user_2525,treatment,general,0
user_2526,control,coding,1
user_2527,control,coding,0
user_2528,treatment,coding,1
user_2529,control,writing,1
user_2530,treatment,general,0
user_2531,treatment,coding,1
user_2532,treatment,coding,0
user_2533,treatment,writing,0
user_2534,treatment,general,1
user_2535,control,general,0
user_2536,control,writing,0
user_2537,treatment,writing,0
user_2538,treatment,general,1
user_2539,control,writing,0
user_2540,control,general,1
user_2541,control,general,0
user_2542,control,coding,0
user_2543,treatment,coding,1
user_2544,treatment,general,1
user_2545,control,general,1
user_2546,treatment,general,1
user_2547,control,general,1
user_2548,treatment,general,0
user_2549,control,general,0
user_2550,treatment,writing,0
user_2551,control,general,0
user_2552,control,writing,0
user_2553,treatment,writing,1
user_2554,control,general,1
user_2555,treatment,general,1
user_2556,treatment,writing,0
user_2557,control,writing,0
user_2558,treatment,general,0
user_2559,treatment,general,1
user_2560,treatment,writing,0
user_2561,treatment,writing,0
user_2562,treatment,writing,1
user_2563,control,coding,1
user_2564,treatment,writing,0
user_2565,treatment,coding,1
user_2566,treatment,general,0
user_2567,treatment,general,1
user_2568,treatment,writing,1
user_2569,control,general,0
user_2570,treatment,general,0
user_2571,control,general,0
user_2572,control,general,1
user_2573,control,coding,1
user_2574,control,coding,1
user_2575,treatment,writing,1
user_2576,control,writing,1
user_2577,control,writing,0
user_2578,treatment,general,0
user_2579,treatment,general,0
user_2580,treatment,coding,1
user_2581,control,coding,1
user_2582,treatment,writing,1
user_2583,treatment,coding,1
user_2584,control,coding,0
user_2585,treatment,coding,1
user_2586,treatment,coding,1
user_2587,treatment,coding,1
user_2588,treatment,writing,0
user_2589,control,writing,0
user_2590,treatment,coding,1
user_2591,treatment,writing,1
user_2592,control,general,0
user_2593,treatment,coding,1
user_2594,control,general,0
user_2595,treatment,writing,0
user_2596,control,writing,1
user_2597,control,general,1
user_2598,control,writing,1
user_2599,control,coding,0
user_2600,treatment,general,0
user_2601,control,coding,0
user_2602,treatment,general,1
user_2603,control,writing,0
user_2604,control,general,0
user_2605,control,general,0
user_2606,treatment,coding,1
user_2607,control,writing,1
user_2608,treatment,coding,1
user_2609,treatment,writing,0
user_2610,treatment,coding,1
user_2611,treatment,general,0
user_2612,treatment,coding,1
user_2613,treatment,writing,1
user_2614,treatment,writing,1
user_2615,treatment,general,1
user_2616,treatment,writing,0
user_2617,control,coding,0
user_2618,control,general,1
user_2619,control,writing,0
user_2620,control,writing,0
user_2621,control,coding,0
user_2622,treatment,coding,0
user_2623,treatment,general,1
user_2624,treatment,writing,0
user_2625,treatment,coding,0
user_2626,treatment,general,0
user_2627,treatment,writing,1
user_2628,treatment,writing,0
user_2629,control,general,1
user_2630,control,general,1
user_2631,control,coding,0
user_2632,control,writing,1
user_2633,treatment,writing,0
user_2634,treatment,writing,1
user_2635,treatment,general,1
user_2636,control,coding,1
user_2637,treatment,writing,0
user_2638,treatment,general,0
user_2639,treatment,writing,0
user_2640,control,coding,1
user_2641,treatment,writing,1
user_2642,control,coding,0
user_2643,control,coding,1
user_2644,control,writing,1
user_2645,control,writing,0
user_2646,treatment,coding,1
user_2647,control,general,1
user_2648,control,coding,0
user_2649,treatment,writing,0
user_2650,treatment,writing,0
user_2651,control,general,0
user_2652,treatment,coding,1
user_2653,control,coding,0
user_2654,control,coding,1
user_2655,control,writing,1
user_2656,control,coding,0
user_2657,treatment,general,0
user_2658,control,writing,1
user_2659,treatment,writing,1
user_2660,treatment,coding,1
user_2661,treatment,general,1
user_2662,treatment,writing,1
user_2663,control,writing,1
user_2664,treatment,coding,0
user_2665,control,coding,1
user_2666,treatment,general,1
user_2667,treatment,coding,1
user_2668,control,general,0
user_2669,control,writing,0
user_2670,control,general,1
user_2671,treatment,general,1
user_2672,treatment,general,1
user_2673,control,writing,1
user_2674,control,coding,0
user_2675,control,writing,1
user_2676,control,coding,1
user_2677,treatment,general,0
user_2678,control,general,0
user_2679,control,general,0
user_2680,control,general,0
user_2681,control,general,0
user_2682,treatment,coding,1
user_2683,control,coding,1
user_2684,treatment,general,1
user_2685,control,writing,1
user_2686,control,writing,0
user_2687,treatment,general,0
user_2688,control,coding,1
user_2689,treatment,writing,0
user_2690,treatment,writing,0
user_2691,control,writing,1
user_2692,treatment,general,0
user_2693,treatment,writing,1
user_2694,treatment,writing,0
user_2695,treatment,writing,0
user_2696,treatment,writing,1
user_2697,treatment,coding,0
user_2698,treatment,general,1
user_2699,treatment,general,0
user_2700,control,coding,0
user_2701,control,coding,0
user_2702,treatment,general,1
user_2703,control,writing,0
user_2704,treatment,writing,0
user_2705,treatment,general,1
user_2706,control,writing,0
user_2707,treatment,coding,0
user_2708,treatment,writing,1
user_2709,treatment,writing,1
user_2710,treatment,writing,1
user_2711,control,general,0
user_2712,treatment,coding,1
user_2713,treatment,writing,1
user_2714,treatment,general,0
user_2715,control,writing,0
user_2716,treatment,coding,1
user_2717,control,writing,1
user_2718,control,coding,0
user_2719,treatment,writing,1
user_2720,treatment,coding,1
user_2721,control,writing,1
user_2722,treatment,coding,0
user_2723,control,writing,1
user_2724,control,writing,0
user_2725,treatment,general,1
user_2726,treatment,general,0
user_2727,control,coding,0
user_2728,control,writing,0
user_2729,control,coding,0
user_2730,control,general,1
user_2731,treatment,coding,1
user_2732,treatment,coding,1
user_2733,treatment,general,1
user_2734,treatment,writing,0
user_2735,treatment,coding,0
user_2736,control,general,0
user_2737,treatment,writing,1
user_2738,treatment,general,0
user_2739,treatment,coding,0
user_2740,treatment,writing,0
user_2741,treatment,writing,1
user_2742,control,general,1
user_2743,control,general,1
user_2744,control,general,0
user_2745,treatment,writing,0
user_2746,control,writing,1
user_2747,control,coding,1
user_2748,treatment,writing,0
user_2749,treatment,coding,1
user_2750,treatment,general,1
user_2751,control,general,0
user_2752,control,writing,0
user_2753,treatment,general,1
user_2754,treatment,general,0
user_2755,control,writing,0
user_2756,control,coding,1
user_2757,treatment,writing,0
user_2758,treatment,coding,1
user_2759,control,writing,0
user_2760,treatment,writing,0
user_2761,control,general,1
user_2762,control,writing,1
user_2763,control,writing,0
user_2764,control,coding,0
user_2765,treatment,general,1
user_2766,treatment,coding,0
user_2767,control,coding,1
user_2768,control,general,1
user_2769,control,general,1
user_2770,control,general,1
user_2771,control,writing,0
user_2772,treatment,general,1
user_2773,treatment,general,0
user_2774,treatment,general,0
user_2775,treatment,coding,1
user_2776,control,coding,1
user_2777,control,writing,0
user_2778,control,coding,1
user_2779,control,writing,1
user_2780,control,coding,0
user_2781,treatment,general,0
user_2782,control,coding,1
user_2783,treatment,writing,0
user_2784,treatment,coding,1
user_2785,treatment,general,1
user_2786,treatment,writing,1
user_2787,control,general,0
user_2788,treatment,general,0
user_2789,treatment,writing,1
user_2790,treatment,general,1
user_2791,control,general,1
user_2792,control,coding,1
user_2793,control,general,0
user_2794,treatment,general,1
user_2795,treatment,general,0
user_2796,control,general,1
user_2797,treatment,writing,0
user_2798,control,coding,0
user_2799,control,general,0
user_2800,treatment,general,0
user_2801,treatment,writing,0
user_2802,treatment,general,1
user_2803,treatment,writing,1
user_2804,control,coding,0
user_2805,control,coding,1
user_2806,control,general,0
user_2807,control,general,1
user_2808,control,general,0
user_2809,treatment,writing,1
user_2810,control,general,1
user_2811,control,general,0
user_2812,control,coding,0
user_2813,treatment,general,1
user_2814,treatment,coding,1
user_2815,treatment,general,0
user_2816,treatment,coding,0
user_2817,control,general,0
user_2818,control,coding,1
user_2819,treatment,writing,1
user_2820,treatment,coding,0
user_2821,control,coding,0
user_2822,control,coding,0
user_2823,treatment,general,1
user_2824,treatment,general,0
user_2825,treatment,general,1
user_2826,treatment,writing,0
user_2827,control,writing,0
user_2828,control,coding,1
user_2829,control,writing,0
user_2830,treatment,coding,1
user_2831,treatment,coding,1
user_2832,control,coding,0
user_2833,control,writing,1
user_2834,control,general,0
user_2835,control,writing,0
user_2836,treatment,coding,1
user_2837,control,coding,0
user_2838,control,writing,0
user_2839,control,coding,1
user_2840,control,coding,0
user_2841,control,writing,0
user_2842,control,writing,0
user_2843,control,writing,0
user_2844,treatment,coding,1
user_2845,treatment,coding,1
user_2846,treatment,general,0
user_2847,treatment,general,1
user_2848,control,writing,0
user_2849,treatment,general,0
user_2850,treatment,coding,0
user_2851,control,general,0
user_2852,control,coding,0
user_2853,treatment,writing,0
user_2854,treatment,writing,0
user_2855,control,coding,0
user_2856,treatment,general,1
user_2857,control,writing,1
user_2858,control,writing,1
user_2859,control,general,0
user_2860,control,general,0
user_2861,treatment,coding,0
user_2862,control,general,0
user_2863,control,general,1
user_2864,treatment,general,1
user_2865,control,coding,1
user_2866,treatment,coding,1
user_2867,treatment,writing,0
user_2868,treatment,coding,1
user_2869,control,writing,0
user_2870,treatment,general,1
user_2871,treatment,writing,1
user_2872,control,writing,0
user_2873,treatment,general,1
user_2874,treatment,writing,0
user_2875,treatment,coding,1
user_2876,treatment,coding,0
user_2877,treatment,coding,1
user_2878,control,coding,0
user_2879,treatment,writing,1
user_2880,treatment,writing,1
user_2881,control,general,1
user_2882,control,writing,0
user_2883,control,writing,0
user_2884,treatment,writing,0
user_2885,control,general,1
user_2886,treatment,coding,0
user_2887,treatment,writing,0
user_2888,control,general,0
user_2889,control,general,1
user_2890,treatment,general,0
user_2891,control,coding,0
user_2892,treatment,writing,1
user_2893,control,general,0
user_2894,control,coding,1
user_2895,control,general,1
user_2896,treatment,general,0
user_2897,control,general,1
user_2898,treatment,general,0
user_2899,treatment,general,1
user_2900,treatment,coding,1
user_2901,treatment,writing,1
user_2902,control,writing,0
user_2903,treatment,writing,0
user_2904,treatment,writing,1
user_2905,control,coding,1
user_2906,treatment,coding,1
user_2907,control,coding,0
user_2908,treatment,general,1
user_2909,control,general,0
user_2910,treatment,general,1
user_2911,control,writing,1
user_2912,treatment,general,1
user_2913,treatment,writing,0
user_2914,control,general,0
user_2915,control,writing,1
user_2916,control,general,0
user_2917,control,general,0
user_2918,treatment,coding,1
user_2919,treatment,general,0
user_2920,control,general,1
user_2921,treatment,coding,1
user_2922,control,writing,0
user_2923,control,coding,0
user_2924,treatment,coding,1
user_2925,treatment,writing,0
user_2926,treatment,general,1
user_2927,treatment,writing,0
user_2928,treatment,general,1
user_2929,treatment,general,1
user_2930,treatment,writing,1
user_2931,control,coding,0
user_2932,control,writing,0
user_2933,control,general,0
user_2934,control,writing,1
user_2935,control,writing,1
user_2936,treatment,general,1
user_2937,control,coding,0
user_2938,control,writing,0
user_2939,control,general,0
user_2940,control,general,0
user_2941,control,writing,1
user_2942,control,coding,1
user_2943,control,writing,1
user_2944,treatment,coding,1
user_2945,treatment,coding,0
user_2946,control,coding,1
user_2947,treatment,coding,1
user_2948,treatment,writing,0
user_2949,treatment,general,1
user_2950,treatment,general,1
user_2951,control,general,0
user_2952,treatment,general,0
user_2953,treatment,general,1
user_2954,treatment,general,0
user_2955,control,writing,0
user_2956,control,coding,1
user_2957,control,general,0
user_2958,control,writing,1
user_2959,control,general,0
user_2960,control,general,0
user_2961,control,coding,1
user_2962,treatment,coding,1
user_2963,treatment,coding,0
user_2964,treatment,general,0
user_2965,control,general,0
user_2966,control,general,0
user_2967,control,coding,1
user_2968,control,writing,0
user_2969,control,general,1
user_2970,treatment,general,0
user_2971,treatment,general,1
user_2972,control,writing,0
user_2973,control,general,1
user_2974,control,writing,0
user_2975,control,general,0
user_2976,treatment,writing,0
user_2977,control,general,1
user_2978,control,coding,0
user_2979,control,coding,0
user_2980,control,coding,1
user_2981,treatment,coding,1
user_2982,control,general,0
user_2983,control,coding,1
user_2984,treatment,writing,1
user_2985,treatment,coding,0
user_2986,treatment,coding,1
user_2987,control,coding,1
user_2988,control,general,0
user_2989,treatment,coding,1
user_2990,treatment,writing,0
user_2991,treatment,coding,1
user_2992,treatment,coding,0
user_2993,treatment,coding,1
user_2994,treatment,writing,1
user_2995,control,coding,1
user_2996,control,writing,1
user_2997,control,writing,0
user_2998,treatment,coding,1
user_2999,treatment,writing,0
user_3000,treatment,general,1
user_3001,treatment,coding,0
user_3002,treatment,coding,1
user_3003,treatment,writing,0
user_3004,control,writing,1
user_3005,control,coding,0
user_3006,treatment,general,0
user_3007,control,writing,0
user_3008,treatment,writing,0
user_3009,control,general,0
user_3010,treatment,general,1
user_3011,treatment,coding,1
user_3012,control,general,1
user_3013,control,coding,1
user_3014,treatment,general,0
user_3015,treatment,writing,0
user_3016,control,coding,1
user_3017,control,coding,1
user_3018,treatment,coding,0
user_3019,control,general,0
user_3020,treatment,writing,1
user_3021,treatment,coding,0
user_3022,treatment,coding,1
user_3023,treatment,coding,0
user_3024,control,coding,0
user_3025,control,writing,1
user_3026,control,general,1
user_3027,control,writing,1
user_3028,control,coding,0
user_3029,control,writing,0
user_3030,control,coding,1
user_3031,treatment,general,1
user_3032,control,general,0
user_3033,control,general,1
user_3034,treatment,coding,1
user_3035,control,writing,0
user_3036,control,general,0
user_3037,treatment,coding,1
user_3038,control,coding,1
user_3039,control,writing,1
user_3040,control,general,1
user_3041,treatment,coding,0
user_3042,control,writing,1
user_3043,control,general,1
user_3044,treatment,writing,0
user_3045,control,writing,1
user_3046,treatment,coding,1
user_3047,treatment,coding,1
user_3048,control,coding,1
user_3049,treatment,writing,0
user_3050,treatment,coding,0
user_3051,control,writing,0
user_3052,treatment,writing,1
user_3053,treatment,coding,1
user_3054,control,general,1
user_3055,control,general,0
user_3056,control,general,0
user_3057,treatment,writing,0
user_3058,control,writing,0
user_3059,treatment,writing,0
user_3060,treatment,coding,1
user_3061,treatment,writing,0
user_3062,treatment,coding,1
user_3063,treatment,coding,1
user_3064,treatment,general,0
user_3065,treatment,general,0
user_3066,control,general,1
user_3067,control,coding,1
user_3068,treatment,coding,1
user_3069,treatment,coding,1
user_3070,control,writing,0
user_3071,treatment,coding,0
user_3072,control,general,1
user_3073,control,general,0
user_3074,control,coding,0
user_3075,treatment,coding,1
user_3076,treatment,general,1
user_3077,control,coding,1
user_3078,control,general,0
user_3079,control,writing,1
user_3080,control,general,0
user_3081,control,writing,1
user_3082,treatment,coding,0
user_3083,control,coding,1
user_3084,treatment,writing,1
user_3085,control,coding,1
user_3086,treatment,writing,1
user_3087,treatment,coding,1
user_3088,treatment,general,0
user_3089,treatment,coding,0
user_3090,treatment,general,0
user_3091,treatment,general,0
user_3092,control,writing,1
user_3093,treatment,coding,1
user_3094,control,writing,0
user_3095,treatment,coding,1
user_3096,treatment,general,1
user_3097,control,general,1
user_3098,treatment,coding,1
user_3099,control,coding,1
user_3100,control,writing,1
user_3101,control,coding,0
user_3102,control,coding,1
user_3103,treatment,coding,0
user_3104,treatment,writing,0
user_3105,control,coding,1
user_3106,treatment,general,0
user_3107,treatment,writing,0
user_3108,control,writing,0
user_3109,treatment,general,0
user_3110,control,general,0
user_3111,control,general,0
user_3112,treatment,coding,1
user_3113,treatment,general,0
user_3114,treatment,coding,1
user_3115,control,writing,1
user_3116,control,writing,0
user_3117,treatment,general,0
user_3118,treatment,coding,1
user_3119,treatment,general,1
user_3120,treatment,general,1
user_3121,control,coding,0
user_3122,treatment,general,0
user_3123,control,writing,1
user_3124,control,general,0
user_3125,treatment,coding,0
user_3126,treatment,coding,0
user_3127,treatment,writing,1
user_3128,control,coding,0
user_3129,treatment,coding,1
user_3130,treatment,writing,0
user_3131,control,general,1
user_3132,treatment,writing,0
user_3133,control,general,1
user_3134,treatment,writing,0
user_3135,control,general,0
user_3136,treatment,writing,1
user_3137,treatment,general,0
user_3138,control,writing,1
user_3139,control,general,1
user_3140,treatment,writing,0
user_3141,control,coding,1
user_3142,control,general,0
user_3143,control,writing,0
user_3144,control,general,1
user_3145,treatment,general,0
user_3146,treatment,writing,1
user_3147,control,general,1
user_3148,control,writing,1
user_3149,control,coding,0
user_3150,control,general,0
user_3151,treatment,coding,1
user_3152,treatment,general,1
user_3153,control,general,0
user_3154,control,general,0
user_3155,control,writing,1
user_3156,treatment,coding,1
user_3157,control,general,1
user_3158,treatment,writing,1
user_3159,control,general,0
user_3160,treatment,writing,1
user_3161,control,general,1
user_3162,treatment,coding,1
user_3163,control,coding,1
user_3164,control,general,0
user_3165,control,writing,1
user_3166,treatment,general,1
user_3167,control,writing,1
user_3168,treatment,general,0
user_3169,treatment,writing,1
user_3170,control,coding,0
user_3171,control,general,0
user_3172,control,coding,0
user_3173,treatment,coding,1
user_3174,control,general,0
user_3175,treatment,general,1
user_3176,treatment,writing,0
user_3177,control,writing,1
user_3178,control,coding,0
user_3179,control,writing,1
user_3180,control,writing,1
user_3181,control,general,1
user_3182,control,writing,1
user_3183,treatment,coding,1
user_3184,treatment,writing,1
user_3185,treatment,coding,1
user_3186,control,general,0
user_3187,treatment,coding,1
user_3188,treatment,writing,0
user_3189,treatment,general,0
user_3190,treatment,writing,0
user_3191,treatment,general,1
user_3192,control,general,0
user_3193,control,writing,0
user_3194,treatment,writing,0
user_3195,treatment,general,1
user_3196,treatment,general,1
user_3197,control,writing,1
user_3198,control,coding,0
user_3199,treatment,writing,1
user_3200,control,general,0
user_3201,control,writing,1
user_3202,treatment,coding,1
user_3203,control,writing,0
user_3204,control,general,1
user_3205,treatment,writing,0
user_3206,control,general,1
user_3207,control,general,0
user_3208,treatment,writing,1
user_3209,control,general,0
user_3210,control,general,0
user_3211,treatment,coding,0
user_3212,treatment,coding,1
user_3213,treatment,coding,0
user_3214,control,coding,0
user_3215,treatment,general,0
user_3216,control,writing,0
user_3217,treatment,general,0
user_3218,control,general,1
user_3219,treatment,general,1
user_3220,treatment,writing,0
user_3221,treatment,coding,1
user_3222,treatment,general,0
user_3223,control,general,0
user_3224,treatment,coding,1
user_3225,treatment,general,1
user_3226,control,writing,0
user_3227,treatment,general,0
user_3228,control,general,1
user_3229,treatment,coding,1
user_3230,treatment,general,0
user_3231,treatment,general,0
user_3232,control,writing,0
user_3233,treatment,coding,1
user_3234,treatment,coding,1
user_3235,treatment,writing,1
user_3236,control,general,1
user_3237,control,coding,0
user_3238,treatment,coding,1
user_3239,control,general,0
user_3240,treatment,general,0
user_3241,treatment,coding,0
user_3242,treatment,general,0
user_3243,treatment,coding,1
user_3244,treatment,general,1
user_3245,treatment,general,1
user_3246,treatment,writing,0
user_3247,control,general,1
user_3248,control,writing,0
user_3249,control,general,0
user_3250,control,coding,1
user_3251,control,coding,1
user_3252,control,general,0
user_3253,control,general,1
user_3254,treatment,coding,1
user_3255,treatment,general,0
user_3256,treatment,writing,1
user_3257,treatment,writing,1
user_3258,control,writing,1
user_3259,control,writing,0
user_3260,treatment,writing,0
user_3261,treatment,general,1
user_3262,control,general,0
user_3263,treatment,writing,1
user_3264,treatment,general,1
user_3265,treatment,general,1
user_3266,treatment,writing,0
user_3267,control,general,1
user_3268,treatment,general,1
user_3269,treatment,general,0
user_3270,control,writing,0
user_3271,control,general,0
user_3272,treatment,coding,1
user_3273,control,coding,1
user_3274,treatment,writing,0
user_3275,treatment,coding,0
user_3276,control,writing,0
user_3277,treatment,coding,1
user_3278,treatment,coding,0
user_3279,treatment,coding,1
user_3280,treatment,writing,1
user_3281,control,writing,1
user_3282,control,general,0
user_3283,treatment,writing,1
user_3284,control,coding,0
user_3285,treatment,coding,1
user_3286,treatment,writing,0
user_3287,treatment,writing,1
user_3288,treatment,writing,0
user_3289,treatment,general,0
user_3290,control,coding,1
user_3291,treatment,general,0
user_3292,control,general,1
user_3293,control,coding,0
user_3294,treatment,coding,1
user_3295,treatment,writing,0
user_3296,treatment,writing,1
user_3297,treatment,general,0
user_3298,treatment,writing,1
user_3299,control,writing,1
user_3300,treatment,coding,0
user_3301,treatment,coding,1
user_3302,control,writing,1
user_3303,control,coding,1
user_3304,treatment,writing,0
user_3305,control,coding,1
user_3306,treatment,coding,1
user_3307,control,coding,1
user_3308,control,coding,1
user_3309,treatment,writing,1
user_3310,control,general,0
user_3311,control,coding,1
user_3312,control,writing,1
user_3313,control,writing,0
user_3314,control,coding,1
user_3315,control,general,1
user_3316,treatment,coding,0
user_3317,treatment,writing,0
user_3318,control,general,0
user_3319,treatment,writing,1
user_3320,treatment,coding,1
user_3321,treatment,general,1
user_3322,control,writing,1
user_3323,treatment,writing,0
user_3324,control,writing,1
user_3325,treatment,coding,1
user_3326,control,general,0
user_3327,control,coding,0
user_3328,treatment,coding,1
user_3329,treatment,coding,1
user_3330,control,general,1
user_3331,treatment,coding,1
user_3332,treatment,coding,1
user_3333,treatment,coding,1
user_3334,control,coding,0
user_3335,control,writing,0
user_3336,treatment,coding,0
user_3337,treatment,writing,1
user_3338,treatment,coding,0
user_3339,control,general,0
user_3340,control,writing,1
user_3341,treatment,writing,1
user_3342,treatment,writing,1
user_3343,treatment,writing,0
user_3344,treatment,general,0
user_3345,treatment,coding,0
user_3346,treatment,writing,1
user_3347,control,general,0
user_3348,treatment,writing,0
user_3349,control,coding,0
user_3350,treatment,writing,0
user_3351,treatment,general,0
user_3352,control,coding,0
user_3353,control,general,0
user_3354,control,coding,0
user_3355,control,coding,0
user_3356,treatment,coding,1
user_3357,control,writing,1
user_3358,treatment,general,0
user_3359,control,general,0
user_3360,treatment,general,1
user_3361,treatment,coding,1
user_3362,treatment,writing,0
user_3363,treatment,coding,0
user_3364,treatment,general,0
user_3365,treatment,writing,1
user_3366,control,writing,1
user_3367,treatment,writing,0
user_3368,control,general,1
user_3369,control,writing,1
user_3370,treatment,writing,1
user_3371,control,coding,0
user_3372,treatment,coding,0
user_3373,control,writing,1
user_3374,treatment,writing,1
user_3375,control,coding,0
user_3376,treatment,coding,0
user_3377,treatment,coding,0
user_3378,treatment,general,0
user_3379,treatment,general,0
user_3380,control,coding,1
user_3381,treatment,writing,0
user_3382,control,coding,1
user_3383,control,general,0
user_3384,control,writing,1
user_3385,treatment,general,1
user_3386,control,writing,1
user_3387,control,general,1
user_3388,control,writing,1
user_3389,treatment,writing,1
